dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,datetime,lag_1_casual,lag_2_casual,lag_1_registered,lag_2_registered,hour_sin,hour_cos,lag_week_casual,lag_24_casual,lag_week_registered,lag_24_registered,casual_pred_lightgbm,registered_pred_lightgbm,total_pred_lightgbm,casual_pred_xgb,registered_pred_xgb,total_pred_xgb,casual_pred_lightgbm_2,registered_pred_lightgbm_2,total_pred_lightgbm_2,casual_pred_xgb_2,registered_pred_xgb_2,total_pred_xgb_2
2012-04-06,2,1,4,18,0,5,1,1,0.5,0.22,0.4627,104,380,484,2012-04-06 18:00:00,172.0,184.0,483.0,352.0,3.6739403974420594e-16,-1.0,93.0,80.0,513.0,618.0,,,,,,,,,,,,
2012-04-06,2,1,4,19,0,5,1,1,0.48,0.23,0.2985,115,297,412,2012-04-06 19:00:00,104.0,172.0,380.0,483.0,-0.49999999999999917,-0.8660254037844392,68.0,64.0,492.0,423.0,,,,,,,,,,,,
2012-04-06,2,1,4,20,0,5,1,1,0.46,0.24,0.2836,61,191,252,2012-04-06 20:00:00,115.0,104.0,297.0,380.0,-0.8660254037844387,-0.49999999999999983,42.0,33.0,353.0,279.0,,,,,,,,,,,,
2012-04-06,2,1,4,21,0,5,1,1,0.44,0.26,0.1343,54,136,190,2012-04-06 21:00:00,61.0,115.0,191.0,297.0,-1.0,-4.286263797015736e-16,17.0,25.0,192.0,209.0,,,,,,,,,,,,
2012-04-06,2,1,4,22,0,5,1,1,0.4,0.35,0.2239,34,124,158,2012-04-06 22:00:00,54.0,61.0,136.0,191.0,-0.8660254037844392,0.4999999999999991,30.0,20.0,190.0,129.0,,,,,,,,,,,,
2012-04-06,2,1,4,23,0,5,1,1,0.42,0.3,0.2836,21,92,113,2012-04-06 23:00:00,34.0,54.0,124.0,136.0,-0.5000000000000014,0.8660254037844378,23.0,12.0,130.0,124.0,,,,,,,,,,,,
2012-04-07,2,1,4,0,0,6,0,1,0.42,0.26,0.2985,9,85,94,2012-04-07 00:00:00,21.0,34.0,92.0,124.0,0.0,1.0,16.0,12.0,107.0,49.0,,,,,,,,,,,,
2012-04-07,2,1,4,1,0,6,0,1,0.4,0.28,0.2537,9,60,69,2012-04-07 01:00:00,9.0,21.0,85.0,92.0,0.49999999999999994,0.8660254037844387,12.0,10.0,80.0,28.0,,,,,,,,,,,,
2012-04-07,2,1,4,2,0,6,0,1,0.36,0.29,0.3582,11,25,36,2012-04-07 02:00:00,9.0,9.0,60.0,85.0,0.8660254037844386,0.5000000000000001,17.0,6.0,65.0,5.0,,,,,,,,,,,,
2012-04-07,2,1,4,3,0,6,0,1,0.36,0.32,0.2537,7,21,28,2012-04-07 03:00:00,11.0,9.0,25.0,60.0,1.0,6.123233995736766e-17,14.0,3.0,55.0,5.0,,,,,,,,,,,,
2012-04-07,2,1,4,4,0,6,0,1,0.32,0.36,0.1642,3,4,7,2012-04-07 04:00:00,7.0,11.0,21.0,25.0,0.8660254037844388,-0.4999999999999998,10.0,2.0,21.0,3.0,,,,,,,,,,,,
2012-04-07,2,1,4,5,0,6,0,1,0.32,0.33,0.1642,0,2,2,2012-04-07 05:00:00,3.0,7.0,4.0,21.0,0.49999999999999994,-0.8660254037844387,4.0,0.0,4.0,23.0,,,,,,,,,,,,
2012-04-07,2,1,4,6,0,6,0,1,0.32,0.36,0.194,1,18,19,2012-04-07 06:00:00,0.0,3.0,2.0,4.0,1.2246467991473532e-16,-1.0,0.0,0.0,5.0,80.0,,,,,,,,,,,,
2012-04-07,2,1,4,7,0,6,0,1,0.32,0.33,0.2836,14,40,54,2012-04-07 07:00:00,1.0,0.0,18.0,2.0,-0.4999999999999998,-0.8660254037844388,7.0,15.0,16.0,231.0,,,,,,,,,,,,
2012-04-07,2,1,4,8,0,6,0,1,0.34,0.34,0.2537,29,94,123,2012-04-07 08:00:00,14.0,1.0,40.0,18.0,-0.8660254037844384,-0.5000000000000004,5.0,19.0,39.0,489.0,,,,,,,,,,,,
2012-04-07,2,1,4,9,0,6,0,1,0.4,0.3,0.2537,103,173,276,2012-04-07 09:00:00,29.0,14.0,94.0,40.0,-1.0,-1.8369701987210297e-16,19.0,58.0,126.0,318.0,,,,,,,,,,,,
2012-04-07,2,1,4,10,0,6,0,1,0.42,0.28,0.2537,187,176,363,2012-04-07 10:00:00,103.0,29.0,173.0,94.0,-0.8660254037844386,0.5,62.0,81.0,161.0,157.0,,,,,,,,,,,,
2012-04-07,2,1,4,11,0,6,0,1,0.44,0.24,0.2985,251,244,495,2012-04-07 11:00:00,187.0,103.0,176.0,173.0,-0.5000000000000004,0.8660254037844384,108.0,112.0,205.0,179.0,,,,,,,,,,,,
2012-04-07,2,1,4,12,0,6,0,1,0.46,0.23,0.3881,320,270,590,2012-04-07 12:00:00,251.0,187.0,244.0,176.0,-2.4492935982947064e-16,1.0,184.0,113.0,279.0,224.0,,,,,,,,,,,,
2012-04-07,2,1,4,13,0,6,0,1,0.5,0.22,0.194,355,288,643,2012-04-07 13:00:00,320.0,251.0,270.0,244.0,0.5,0.8660254037844386,263.0,173.0,358.0,238.0,,,,,,,,,,,,
2012-04-07,2,1,4,14,0,6,0,1,0.5,0.22,0.2985,326,252,578,2012-04-07 14:00:00,355.0,320.0,288.0,270.0,0.8660254037844384,0.5000000000000006,265.0,240.0,373.0,250.0,,,,,,,,,,,,
2012-04-07,2,1,4,15,0,6,0,1,0.52,0.19,0.4179,321,305,626,2012-04-07 15:00:00,326.0,355.0,252.0,288.0,1.0,1.1943401194869635e-15,240.0,218.0,311.0,319.0,,,,,,,,,,,,
2012-04-07,2,1,4,16,0,6,0,1,0.54,0.19,0.3881,354,261,615,2012-04-07 16:00:00,321.0,326.0,305.0,252.0,0.8660254037844392,-0.49999999999999917,275.0,184.0,330.0,352.0,,,,,,,,,,,,
2012-04-07,2,1,4,17,0,6,0,1,0.54,0.19,0.4179,299,268,567,2012-04-07 17:00:00,354.0,321.0,261.0,305.0,0.4999999999999998,-0.8660254037844388,243.0,172.0,292.0,483.0,,,,,,,,,,,,
2012-04-07,2,1,4,18,0,6,0,1,0.54,0.18,0.2985,227,290,517,2012-04-07 18:00:00,299.0,354.0,268.0,261.0,3.6739403974420594e-16,-1.0,238.0,104.0,305.0,380.0,,,,,,,,,,,,
2012-04-07,2,1,4,19,0,6,0,1,0.54,0.16,0.3284,170,243,413,2012-04-07 19:00:00,227.0,299.0,290.0,268.0,-0.49999999999999917,-0.8660254037844392,102.0,115.0,239.0,297.0,,,,,,,,,,,,
2012-04-07,2,1,4,20,0,6,0,1,0.5,0.2,0.2239,73,135,208,2012-04-07 20:00:00,170.0,227.0,243.0,290.0,-0.8660254037844387,-0.49999999999999983,93.0,61.0,191.0,191.0,,,,,,,,,,,,
2012-04-07,2,1,4,21,0,6,0,1,0.5,0.2,0.194,75,159,234,2012-04-07 21:00:00,73.0,170.0,135.0,243.0,-1.0,-4.286263797015736e-16,52.0,54.0,156.0,136.0,,,,,,,,,,,,
2012-04-07,2,1,4,22,0,6,0,1,0.48,0.2,0.194,76,106,182,2012-04-07 22:00:00,75.0,73.0,159.0,135.0,-0.8660254037844392,0.4999999999999991,36.0,34.0,107.0,124.0,,,,,,,,,,,,
2012-04-07,2,1,4,23,0,6,0,1,0.46,0.23,0.2239,32,86,118,2012-04-07 23:00:00,76.0,75.0,106.0,159.0,-0.5000000000000014,0.8660254037844378,40.0,21.0,116.0,92.0,,,,,,,,,,,,
2012-04-08,2,1,4,0,0,0,0,1,0.44,0.24,0.2239,21,64,85,2012-04-08 00:00:00,32.0,76.0,86.0,106.0,0.0,1.0,12.0,9.0,100.0,85.0,,,,,,,,,,,,
2012-04-08,2,1,4,1,0,0,0,1,0.44,0.24,0.2239,14,50,64,2012-04-08 01:00:00,21.0,32.0,64.0,86.0,0.49999999999999994,0.8660254037844387,8.0,9.0,59.0,60.0,,,,,,,,,,,,
2012-04-08,2,1,4,2,0,0,0,1,0.44,0.24,0.2239,7,25,32,2012-04-08 02:00:00,14.0,21.0,50.0,64.0,0.8660254037844386,0.5000000000000001,13.0,11.0,49.0,25.0,,,,,,,,,,,,
2012-04-08,2,1,4,3,0,0,0,1,0.42,0.26,0.1343,8,18,26,2012-04-08 03:00:00,7.0,14.0,25.0,50.0,1.0,6.123233995736766e-17,20.0,7.0,61.0,21.0,,,,,,,,,,,,
2012-04-08,2,1,4,4,0,0,0,1,0.4,0.4,0.0,0,7,7,2012-04-08 04:00:00,8.0,7.0,18.0,25.0,0.8660254037844388,-0.4999999999999998,4.0,3.0,21.0,4.0,,,,,,,,,,,,
2012-04-08,2,1,4,5,0,0,0,1,0.38,0.46,0.0,4,8,12,2012-04-08 05:00:00,0.0,8.0,7.0,18.0,0.49999999999999994,-0.8660254037844387,3.0,0.0,9.0,2.0,,,,,,,,,,,,
2012-04-08,2,1,4,6,0,0,0,1,0.36,0.37,0.0,7,21,28,2012-04-08 06:00:00,4.0,0.0,8.0,7.0,1.2246467991473532e-16,-1.0,8.0,1.0,10.0,18.0,,,,,,,,,,,,
2012-04-08,2,1,4,7,0,0,0,1,0.38,0.27,0.1642,12,25,37,2012-04-08 07:00:00,7.0,4.0,21.0,8.0,-0.4999999999999998,-0.8660254037844388,9.0,14.0,88.0,40.0,,,,,,,,,,,,
2012-04-08,2,1,4,8,0,0,0,1,0.4,0.3,0.194,19,65,84,2012-04-08 08:00:00,12.0,7.0,25.0,21.0,-0.8660254037844384,-0.5000000000000004,29.0,29.0,55.0,94.0,,,,,,,,,,,,
2012-04-08,2,1,4,9,0,0,0,1,0.44,0.26,0.2239,71,108,179,2012-04-08 09:00:00,19.0,12.0,65.0,25.0,-1.0,-1.8369701987210297e-16,37.0,103.0,88.0,173.0,,,,,,,,,,,,
2012-04-08,2,1,4,10,0,0,0,1,0.5,0.25,0.2239,113,186,299,2012-04-08 10:00:00,71.0,19.0,108.0,65.0,-0.8660254037844386,0.5,102.0,187.0,173.0,176.0,,,,,,,,,,,,
2012-04-08,2,1,4,11,0,0,0,1,0.5,0.25,0.2836,195,209,404,2012-04-08 11:00:00,113.0,71.0,186.0,108.0,-0.5000000000000004,0.8660254037844384,132.0,251.0,228.0,244.0,,,,,,,,,,,,
2012-04-08,2,1,4,12,0,0,0,1,0.54,0.24,0.2537,198,259,457,2012-04-08 12:00:00,195.0,113.0,209.0,186.0,-2.4492935982947064e-16,1.0,180.0,320.0,271.0,270.0,,,,,,,,,,,,
2012-04-08,2,1,4,13,0,0,0,1,0.58,0.23,0.1642,229,254,483,2012-04-08 13:00:00,198.0,195.0,259.0,209.0,0.5,0.8660254037844386,187.0,355.0,258.0,288.0,,,,,,,,,,,,
2012-04-08,2,1,4,14,0,0,0,1,0.6,0.18,0.4478,254,249,503,2012-04-08 14:00:00,229.0,198.0,254.0,259.0,0.8660254037844384,0.5000000000000006,190.0,326.0,274.0,252.0,,,,,,,,,,,,
2012-04-08,2,1,4,15,0,0,0,1,0.62,0.17,0.3582,260,226,486,2012-04-08 15:00:00,254.0,229.0,249.0,254.0,1.0,1.1943401194869635e-15,283.0,321.0,278.0,305.0,,,,,,,,,,,,
2012-04-08,2,1,4,16,0,0,0,1,0.64,0.19,0.3284,232,244,476,2012-04-08 16:00:00,260.0,254.0,226.0,249.0,0.8660254037844392,-0.49999999999999917,295.0,354.0,278.0,261.0,,,,,,,,,,,,
2012-04-08,2,1,4,17,0,0,0,1,0.62,0.22,0.2985,185,226,411,2012-04-08 17:00:00,232.0,260.0,244.0,226.0,0.4999999999999998,-0.8660254037844388,236.0,299.0,275.0,268.0,,,,,,,,,,,,
2012-04-08,2,1,4,18,0,0,0,1,0.62,0.25,0.3284,151,159,310,2012-04-08 18:00:00,185.0,232.0,226.0,244.0,3.6739403974420594e-16,-1.0,232.0,227.0,323.0,290.0,,,,,,,,,,,,
2012-04-08,2,1,4,19,0,0,0,1,0.6,0.23,0.3881,89,187,276,2012-04-08 19:00:00,151.0,185.0,159.0,226.0,-0.49999999999999917,-0.8660254037844392,153.0,170.0,279.0,243.0,,,,,,,,,,,,
2012-04-08,2,1,4,20,0,0,0,1,0.56,0.28,0.4179,65,146,211,2012-04-08 20:00:00,89.0,151.0,187.0,159.0,-0.8660254037844387,-0.49999999999999983,110.0,73.0,236.0,135.0,,,,,,,,,,,,
2012-04-08,2,1,4,21,0,0,0,1,0.52,0.34,0.2239,53,77,130,2012-04-08 21:00:00,65.0,89.0,146.0,187.0,-1.0,-4.286263797015736e-16,66.0,75.0,166.0,159.0,,,,,,,,,,,,
2012-04-08,2,1,4,22,0,0,0,1,0.5,0.36,0.2239,33,85,118,2012-04-08 22:00:00,53.0,65.0,77.0,146.0,-0.8660254037844392,0.4999999999999991,33.0,76.0,101.0,106.0,,,,,,,,,,,,
2012-04-08,2,1,4,23,0,0,0,1,0.5,0.39,0.2537,10,41,51,2012-04-08 23:00:00,33.0,53.0,85.0,77.0,-0.5000000000000014,0.8660254037844378,7.0,32.0,61.0,86.0,,,,,,,,,,,,
2012-04-09,2,1,4,0,0,1,1,1,0.48,0.39,0.2836,8,29,37,2012-04-09 00:00:00,10.0,33.0,41.0,85.0,0.0,1.0,10.0,21.0,53.0,64.0,,,,,,,,,,,,
2012-04-09,2,1,4,1,0,1,1,1,0.46,0.41,0.1343,4,12,16,2012-04-09 01:00:00,8.0,10.0,29.0,41.0,0.49999999999999994,0.8660254037844387,6.0,14.0,11.0,50.0,,,,,,,,,,,,
2012-04-09,2,1,4,2,0,1,1,1,0.46,0.31,0.194,2,4,6,2012-04-09 02:00:00,4.0,8.0,12.0,29.0,0.8660254037844386,0.5000000000000001,0.0,7.0,5.0,25.0,,,,,,,,,,,,
2012-04-09,2,1,4,3,0,1,1,1,0.44,0.3,0.1642,0,3,3,2012-04-09 03:00:00,2.0,4.0,4.0,12.0,1.0,6.123233995736766e-17,2.0,8.0,3.0,18.0,,,,,,,,,,,,
2012-04-09,2,1,4,4,0,1,1,1,0.44,0.24,0.194,2,3,5,2012-04-09 04:00:00,0.0,2.0,3.0,4.0,0.8660254037844388,-0.4999999999999998,2.0,0.0,2.0,7.0,,,,,,,,,,,,
2012-04-09,2,1,4,5,0,1,1,1,0.44,0.24,0.194,2,30,32,2012-04-09 05:00:00,2.0,0.0,3.0,3.0,0.49999999999999994,-0.8660254037844387,2.0,4.0,22.0,8.0,,,,,,,,,,,,
2012-04-09,2,1,4,6,0,1,1,1,0.42,0.26,0.2239,3,108,111,2012-04-09 06:00:00,2.0,2.0,30.0,3.0,1.2246467991473532e-16,-1.0,6.0,7.0,104.0,21.0,,,,,,,,,,,,
2012-04-09,2,1,4,7,0,1,1,1,0.42,0.28,0.194,11,320,331,2012-04-09 07:00:00,3.0,2.0,108.0,30.0,-0.4999999999999998,-0.8660254037844388,12.0,12.0,294.0,25.0,,,,,,,,,,,,
2012-04-09,2,1,4,8,0,1,1,1,0.44,0.3,0.194,22,595,617,2012-04-09 08:00:00,11.0,3.0,320.0,108.0,-0.8660254037844384,-0.5000000000000004,36.0,19.0,553.0,65.0,,,,,,,,,,,,
2012-04-09,2,1,4,9,0,1,1,1,0.46,0.31,0.3582,50,236,286,2012-04-09 09:00:00,22.0,11.0,595.0,320.0,-1.0,-1.8369701987210297e-16,52.0,71.0,265.0,108.0,,,,,,,,,,,,
2012-04-09,2,1,4,10,0,1,1,1,0.5,0.27,0.4925,65,113,178,2012-04-09 10:00:00,50.0,22.0,236.0,595.0,-0.8660254037844386,0.5,85.0,113.0,119.0,186.0,,,,,,,,,,,,
2012-04-09,2,1,4,11,0,1,1,1,0.52,0.27,0.4179,96,127,223,2012-04-09 11:00:00,65.0,50.0,113.0,236.0,-0.5000000000000004,0.8660254037844384,81.0,195.0,128.0,209.0,,,,,,,,,,,,
2012-04-09,2,1,4,12,0,1,1,1,0.54,0.28,0.7164,94,186,280,2012-04-09 12:00:00,96.0,65.0,127.0,113.0,-2.4492935982947064e-16,1.0,100.0,198.0,181.0,259.0,,,,,,,,,,,,
2012-04-09,2,1,4,13,0,1,1,1,0.54,0.28,0.5821,108,173,281,2012-04-09 13:00:00,94.0,96.0,186.0,127.0,0.5,0.8660254037844386,97.0,229.0,184.0,254.0,,,,,,,,,,,,
2012-04-09,2,1,4,14,0,1,1,1,0.56,0.28,0.5522,66,152,218,2012-04-09 14:00:00,108.0,94.0,173.0,186.0,0.8660254037844384,0.5000000000000006,127.0,254.0,141.0,249.0,,,,,,,,,,,,
2012-04-09,2,1,4,15,0,1,1,1,0.58,0.28,0.5522,82,173,255,2012-04-09 15:00:00,66.0,108.0,152.0,173.0,1.0,1.1943401194869635e-15,132.0,260.0,192.0,226.0,,,,,,,,,,,,
2012-04-09,2,1,4,16,0,1,1,1,0.56,0.3,0.4179,81,310,391,2012-04-09 16:00:00,82.0,66.0,173.0,152.0,0.8660254037844392,-0.49999999999999917,104.0,232.0,291.0,244.0,,,,,,,,,,,,
2012-04-09,2,1,4,17,0,1,1,1,0.54,0.32,0.4179,67,565,632,2012-04-09 17:00:00,81.0,82.0,310.0,173.0,0.4999999999999998,-0.8660254037844388,128.0,185.0,601.0,226.0,,,,,,,,,,,,
2012-04-09,2,1,4,18,0,1,1,1,0.54,0.34,0.2985,60,586,646,2012-04-09 18:00:00,67.0,81.0,565.0,310.0,3.6739403974420594e-16,-1.0,75.0,151.0,543.0,159.0,,,,,,,,,,,,
2012-04-09,2,1,4,19,0,1,1,1,0.52,0.34,0.3582,35,386,421,2012-04-09 19:00:00,60.0,67.0,586.0,565.0,-0.49999999999999917,-0.8660254037844392,66.0,89.0,428.0,187.0,,,,,,,,,,,,
2012-04-09,2,1,4,20,0,1,1,1,0.5,0.36,0.4478,21,255,276,2012-04-09 20:00:00,35.0,60.0,386.0,586.0,-0.8660254037844387,-0.49999999999999983,48.0,65.0,281.0,146.0,,,,,,,,,,,,
2012-04-09,2,1,4,21,0,1,1,3,0.48,0.41,0.4179,14,151,165,2012-04-09 21:00:00,21.0,35.0,255.0,386.0,-1.0,-4.286263797015736e-16,24.0,53.0,214.0,77.0,,,,,,,,,,,,
2012-04-09,2,1,4,22,0,1,1,2,0.46,0.41,0.4925,6,102,108,2012-04-09 22:00:00,14.0,21.0,151.0,255.0,-0.8660254037844392,0.4999999999999991,17.0,33.0,106.0,85.0,,,,,,,,,,,,
2012-04-09,2,1,4,23,0,1,1,1,0.44,0.44,0.2985,6,61,67,2012-04-09 23:00:00,6.0,14.0,102.0,151.0,-0.5000000000000014,0.8660254037844378,6.0,10.0,60.0,41.0,,,,,,,,,,,,
2012-04-10,2,1,4,0,0,2,1,2,0.44,0.47,0.2836,3,23,26,2012-04-10 00:00:00,6.0,6.0,61.0,102.0,0.0,1.0,1.0,8.0,32.0,29.0,,,,,,,,,,,,
2012-04-10,2,1,4,1,0,2,1,1,0.42,0.5,0.2239,0,9,9,2012-04-10 01:00:00,3.0,6.0,23.0,61.0,0.49999999999999994,0.8660254037844387,0.0,4.0,11.0,12.0,,,,,,,,,,,,
2012-04-10,2,1,4,2,0,2,1,1,0.36,0.71,0.1343,0,2,2,2012-04-10 02:00:00,0.0,3.0,9.0,23.0,0.8660254037844386,0.5000000000000001,0.0,2.0,5.0,4.0,,,,,,,,,,,,
2012-04-10,2,1,4,3,0,2,1,1,0.36,0.71,0.1343,0,2,2,2012-04-10 03:00:00,0.0,0.0,2.0,9.0,1.0,6.123233995736766e-17,0.0,0.0,3.0,3.0,,,,,,,,,,,,
2012-04-10,2,1,4,4,0,2,1,1,0.34,0.71,0.1343,0,2,2,2012-04-10 04:00:00,0.0,0.0,2.0,2.0,0.8660254037844388,-0.4999999999999998,0.0,2.0,1.0,3.0,,,,,,,,,,,,
2012-04-10,2,1,4,5,0,2,1,1,0.34,0.71,0.1343,0,24,24,2012-04-10 05:00:00,0.0,0.0,2.0,2.0,0.49999999999999994,-0.8660254037844387,2.0,2.0,25.0,30.0,,,,,,,,,,,,
2012-04-10,2,1,4,6,0,2,1,1,0.34,0.71,0.1045,3,100,103,2012-04-10 06:00:00,0.0,0.0,24.0,2.0,1.2246467991473532e-16,-1.0,2.0,3.0,98.0,108.0,,,,,,,,,,,,
2012-04-10,2,1,4,7,0,2,1,1,0.34,0.71,0.1045,16,368,384,2012-04-10 07:00:00,3.0,0.0,100.0,24.0,-0.4999999999999998,-0.8660254037844388,14.0,11.0,327.0,320.0,,,,,,,,,,,,
2012-04-10,2,1,4,8,0,2,1,1,0.38,0.62,0.1343,22,670,692,2012-04-10 08:00:00,16.0,3.0,368.0,100.0,-0.8660254037844384,-0.5000000000000004,27.0,22.0,577.0,595.0,,,,,,,,,,,,
2012-04-10,2,1,4,9,0,2,1,1,0.42,0.67,0.194,16,303,319,2012-04-10 09:00:00,22.0,16.0,670.0,368.0,-1.0,-1.8369701987210297e-16,54.0,50.0,354.0,236.0,,,,,,,,,,,,
2012-04-10,2,1,4,10,0,2,1,1,0.46,0.47,0.1642,49,132,181,2012-04-10 10:00:00,16.0,22.0,303.0,670.0,-0.8660254037844386,0.5,77.0,65.0,142.0,113.0,,,,,,,,,,,,
2012-04-10,2,1,4,11,0,2,1,1,0.5,0.36,0.0,78,161,239,2012-04-10 11:00:00,49.0,16.0,132.0,303.0,-0.5000000000000004,0.8660254037844384,91.0,96.0,167.0,127.0,,,,,,,,,,,,
2012-04-10,2,1,4,12,0,2,1,1,0.54,0.22,0.2836,75,184,259,2012-04-10 12:00:00,78.0,49.0,161.0,132.0,-2.4492935982947064e-16,1.0,101.0,94.0,230.0,186.0,,,,,,,,,,,,
2012-04-10,2,1,4,13,0,2,1,1,0.52,0.23,0.1642,81,202,283,2012-04-10 13:00:00,75.0,78.0,184.0,161.0,0.5,0.8660254037844386,120.0,108.0,225.0,173.0,,,,,,,,,,,,
2012-04-10,2,1,4,14,0,2,1,1,0.54,0.24,0.194,75,149,224,2012-04-10 14:00:00,81.0,75.0,202.0,184.0,0.8660254037844384,0.5000000000000006,120.0,66.0,191.0,152.0,,,,,,,,,,,,
2012-04-10,2,1,4,15,0,2,1,1,0.56,0.21,0.2985,46,157,203,2012-04-10 15:00:00,75.0,81.0,149.0,202.0,1.0,1.1943401194869635e-15,109.0,82.0,207.0,173.0,,,,,,,,,,,,
2012-04-10,2,1,4,16,0,2,1,1,0.58,0.21,0.2537,66,296,362,2012-04-10 16:00:00,46.0,75.0,157.0,149.0,0.8660254037844392,-0.49999999999999917,145.0,81.0,340.0,310.0,,,,,,,,,,,,
2012-04-10,2,1,4,17,0,2,1,1,0.56,0.21,0.5224,88,656,744,2012-04-10 17:00:00,66.0,46.0,296.0,157.0,0.4999999999999998,-0.8660254037844388,123.0,67.0,634.0,565.0,,,,,,,,,,,,
2012-04-10,2,1,4,18,0,2,1,1,0.54,0.22,0.4179,78,626,704,2012-04-10 18:00:00,88.0,66.0,656.0,296.0,3.6739403974420594e-16,-1.0,139.0,60.0,661.0,586.0,,,,,,,,,,,,
2012-04-10,2,1,4,19,0,2,1,1,0.52,0.2,0.3582,51,428,479,2012-04-10 19:00:00,78.0,88.0,626.0,656.0,-0.49999999999999917,-0.8660254037844392,98.0,35.0,460.0,386.0,,,,,,,,,,,,
2012-04-10,2,1,4,20,0,2,1,1,0.46,0.28,0.3881,34,248,282,2012-04-10 20:00:00,51.0,78.0,428.0,626.0,-0.8660254037844387,-0.49999999999999983,54.0,21.0,325.0,255.0,,,,,,,,,,,,
2012-04-10,2,1,4,21,0,2,1,1,0.44,0.3,0.4478,15,191,206,2012-04-10 21:00:00,34.0,51.0,248.0,428.0,-1.0,-4.286263797015736e-16,33.0,14.0,210.0,151.0,,,,,,,,,,,,
2012-04-10,2,1,4,22,0,2,1,1,0.4,0.37,0.4925,9,118,127,2012-04-10 22:00:00,15.0,34.0,191.0,248.0,-0.8660254037844392,0.4999999999999991,25.0,6.0,133.0,102.0,,,,,,,,,,,,
2012-04-10,2,1,4,23,0,2,1,1,0.36,0.4,0.4179,14,48,62,2012-04-10 23:00:00,9.0,15.0,118.0,191.0,-0.5000000000000014,0.8660254037844378,13.0,6.0,66.0,61.0,,,,,,,,,,,,
2012-04-11,2,1,4,0,0,3,1,1,0.34,0.36,0.4179,8,22,30,2012-04-11 00:00:00,14.0,9.0,48.0,118.0,0.0,1.0,18.0,3.0,23.0,23.0,,,,,,,,,,,,
2012-04-11,2,1,4,1,0,3,1,1,0.34,0.39,0.2836,3,9,12,2012-04-11 01:00:00,8.0,14.0,22.0,48.0,0.49999999999999994,0.8660254037844387,0.0,0.0,11.0,9.0,,,,,,,,,,,,
2012-04-11,2,1,4,2,0,3,1,1,0.32,0.45,0.2836,0,2,2,2012-04-11 02:00:00,3.0,8.0,9.0,22.0,0.8660254037844386,0.5000000000000001,0.0,0.0,5.0,2.0,,,,,,,,,,,,
2012-04-11,2,1,4,3,0,3,1,1,0.3,0.49,0.2239,0,2,2,2012-04-11 03:00:00,0.0,3.0,2.0,9.0,1.0,6.123233995736766e-17,0.0,0.0,3.0,2.0,,,,,,,,,,,,
2012-04-11,2,1,4,5,0,3,1,1,0.28,0.56,0.194,1,26,27,2012-04-11 05:00:00,0.0,0.0,2.0,2.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,2.0,,,,,,,,,,,,
2012-04-11,2,1,4,6,0,3,1,1,0.28,0.56,0.1045,3,103,106,2012-04-11 06:00:00,1.0,0.0,26.0,2.0,1.2246467991473532e-16,-1.0,0.0,0.0,27.0,24.0,,,,,,,,,,,,
2012-04-11,2,1,4,7,0,3,1,1,0.28,0.52,0.1343,18,303,321,2012-04-11 07:00:00,3.0,1.0,103.0,26.0,-0.4999999999999998,-0.8660254037844388,6.0,3.0,120.0,100.0,,,,,,,,,,,,
2012-04-11,2,1,4,8,0,3,1,1,0.3,0.49,0.2239,14,581,595,2012-04-11 08:00:00,18.0,3.0,303.0,103.0,-0.8660254037844384,-0.5000000000000004,12.0,16.0,354.0,368.0,,,,,,,,,,,,
2012-04-11,2,1,4,9,0,3,1,2,0.32,0.49,0.2985,20,282,302,2012-04-11 09:00:00,14.0,18.0,581.0,303.0,-1.0,-1.8369701987210297e-16,31.0,22.0,653.0,670.0,,,,,,,,,,,,
2012-04-11,2,1,4,10,0,3,1,2,0.34,0.49,0.3284,26,127,153,2012-04-11 10:00:00,20.0,14.0,282.0,581.0,-0.8660254037844386,0.5,47.0,16.0,316.0,303.0,,,,,,,,,,,,
2012-04-11,2,1,4,11,0,3,1,2,0.38,0.43,0.3284,38,142,180,2012-04-11 11:00:00,26.0,20.0,127.0,282.0,-0.5000000000000004,0.8660254037844384,68.0,49.0,99.0,132.0,,,,,,,,,,,,
2012-04-11,2,1,4,12,0,3,1,2,0.36,0.46,0.3881,35,147,182,2012-04-11 12:00:00,38.0,26.0,142.0,127.0,-2.4492935982947064e-16,1.0,61.0,78.0,152.0,161.0,,,,,,,,,,,,
2012-04-11,2,1,4,13,0,3,1,2,0.4,0.4,0.3582,16,147,163,2012-04-11 13:00:00,35.0,38.0,147.0,142.0,0.5,0.8660254037844386,73.0,75.0,210.0,184.0,,,,,,,,,,,,
2012-04-11,2,1,4,14,0,3,1,1,0.36,0.57,0.194,34,101,135,2012-04-11 14:00:00,16.0,35.0,147.0,147.0,0.8660254037844384,0.5000000000000006,70.0,81.0,181.0,202.0,,,,,,,,,,,,
2012-04-11,2,1,4,15,0,3,1,3,0.38,0.46,0.2239,50,152,202,2012-04-11 15:00:00,34.0,16.0,101.0,147.0,1.0,1.1943401194869635e-15,82.0,75.0,176.0,149.0,,,,,,,,,,,,
2012-04-11,2,1,4,16,0,3,1,1,0.44,0.33,0.2985,51,256,307,2012-04-11 16:00:00,50.0,34.0,152.0,101.0,0.8660254037844392,-0.49999999999999917,86.0,46.0,182.0,157.0,,,,,,,,,,,,
